代號,名稱,分類,狀態,檢核結果,警示
9926,新海,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.0% | 季增率QoQ(26.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比60.72% | ✓ 融資使用率0.0%,-
1525,江申,C.外資連買5天,✅ 通過,✓ 營收YoY成長36.8% | 季增率QoQ(0.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比60.36% | ✓ 融資使用率1.3%,-
9925,新保,C.外資連買5天,✅ 通過,✓ 營收YoY成長9.0% | 季增率QoQ(5.8%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比54.77% | ✓ 融資使用率0.0%,-
3045,台灣大,C.外資連買5天,✅ 通過,✓ 營收YoY成長4.2% | 季增率QoQ(24.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比52.03% | ✓ 融資使用率0.0%,-
9939,宏全,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長2.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.94% | ✓ 融資使用率1.7%,警示季增率QoQ為負(-11.8%)
6655,科定,C.外資連買5天,✅ 通過,✓ 營收YoY成長82.7% | 季增率QoQ(12.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比48.33% | ✓ 融資使用率0.0%,-
9944,新麗,C.外資連買5天,✅ 通過,✓ 營收YoY成長40.7% | 季增率QoQ(24.5%) | 法人本日買超比47.05%,⚠️ 融資使用率20.9%
2357,華碩,C.外資連買5天,✅ 通過,✓ 營收YoY成長80.0% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比46.87% | ✓ 融資使用率1.2%,警示季增率QoQ為負(-3.4%)
2546,根基,C.外資連買5天,✅ 通過,✓ 營收YoY成長55.0% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比44.88% | ✓ 融資使用率0.2%,警示季增率QoQ為負(-14.5%)
1235,興泰,C.外資連買5天,✅ 通過,✓ 營收YoY成長177.2% | 季增率QoQ(2.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比44.40% | ✓ 融資使用率2.5%,-
9930,中聯資源,C.外資連買5天,✅ 通過,✓ 營收YoY成長10.2% | 季增率QoQ(7.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比43.51% | ✓ 融資使用率0.0%,-
4582,聚恆-創,C.外資連買5天,✅ 通過,✓ 營收YoY成長117.1% | 季增率QoQ(59.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比40.94%,-
6183,關貿,C.外資連買5天,✅ 通過,✓ 營收YoY成長0.6% | 季增率QoQ(20.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比39.98% | ✓ 融資使用率0.0%,-
2884,玉山金,A.外投同買3天 / B.投信連買4天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長40.5% | 季增率QoQ(2.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比39.54% | ✓ 融資使用率0.1%,-
2385,群光,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比38.53% | ✓ 融資使用率1.7%,警示季增率QoQ為負(-3.5%)
1731,美吾華,C.外資連買5天,✅ 通過,✓ 營收YoY成長4.2% | 季增率QoQ(23.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比37.70% | ✓ 融資使用率1.0%,-
6790,永豐實,A.外投同買3天 / C.外資連買5天,✅ 通過,✓ 營收YoY成長2.4% | 季增率QoQ(4.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比36.48% | ✓ 融資使用率0.9%,-
2753,八方雲集,C.外資連買5天,✅ 通過,✓ 營收YoY成長10.1% | 季增率QoQ(3.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比34.66% | ✓ 融資使用率3.2%,-
9940,信義,C.外資連買5天,✅ 通過,✓ 營收YoY成長80.8% | 季增率QoQ(104.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比34.66% | ✓ 融資使用率0.7%,-
8367,建新國際,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.9% | 季增率QoQ(2.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比33.87% | ✓ 融資使用率0.0%,-
5538,東明-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長46.2% | 季增率QoQ(15.4%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比33.03% | ✓ 融資使用率0.0%,-
2347,聯強,C.外資連買5天,✅ 通過,✓ 營收YoY成長39.9% | 季增率QoQ(22.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比30.88% | ✓ 融資使用率0.2%,-
8341,日友,C.外資連買5天,✅ 通過,✓ 營收YoY成長25.8% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比30.38% | ✓ 融資使用率1.1%,警示季增率QoQ為負(-6.2%)
6184,大豐電,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.0% | 季增率QoQ(0.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.27% | ✓ 融資使用率1.2%,-
2356,英業達,C.外資連買5天,✅ 通過,✓ 營收YoY成長34.8% | 季增率QoQ(1.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比29.17% | ✓ 融資使用率3.3%,-
2912,統一超,B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(1.6%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比27.21% | ✓ 融資使用率0.2%,-
1438,三地開發,C.外資連買5天,✅ 通過,✓ 營收YoY成長inf% | 季增率QoQ(71.1%) | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比26.99% | ✓ 融資使用率0.7%,-
1808,潤隆,C.外資連買5天,✅ 通過,✓ 營收YoY成長5750.3% | 季增率QoQ(128035.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比25.83% | ✓ 融資使用率2.5%,-
4904,遠傳,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.6% | 季增率QoQ(6.6%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.24% | ✓ 融資使用率0.0%,-
9941,裕融,C.外資連買5天,✅ 通過,✓ 營收YoY成長1.3% | 季增率QoQ(2.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比24.08% | ✓ 融資使用率0.7%,-
3266,昇陽,C.外資連買5天,✅ 通過,✓ 營收YoY成長222.0% | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比24.01% | ✓ 融資使用率0.4%,警示季增率QoQ為負(-6.3%)
6525,捷敏-KY,A.外投同買3天,✅ 通過,✓ 營收YoY成長19.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.86% | ✓ 融資使用率10.6%,警示季增率QoQ為負(-0.0%)
3052,夆典,C.外資連買5天,✅ 通過,✓ 營收YoY成長37.8% | 季增率QoQ(49.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比22.36% | ✓ 融資使用率3.0%,-
9945,潤泰新,C.外資連買5天,✅ 通過,✓ 營收YoY成長58.1% | 季增率QoQ(64.3%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比21.52% | ✓ 融資使用率3.0%,-
2015,豐興,C.外資連買5天,✅ 通過,✓ 營收YoY成長11.7% | 季增率QoQ(6.5%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比20.98% | ✓ 融資使用率0.0%,-
2923,鼎固-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長481.1% | 季增率QoQ(508.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比20.62%,-
2488,漢平,C.外資連買5天,✅ 通過,✓ 營收YoY成長31.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.97% | ✓ 融資使用率2.3%,警示季增率QoQ為負(-12.6%)
2330,台積電,B.投信連買4天,✅ 通過,✓ 營收YoY成長36.8% | 季增率QoQ(4.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比19.50% | ✓ 融資使用率0.5%,-
8210,勤誠,A.外投同買3天,✅ 通過,✓ 營收YoY成長137.0% | 季增率QoQ(25.0%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.75% | ✓ 融資使用率7.2%,-
3653,健策,B.投信連買4天,✅ 通過,✓ 營收YoY成長29.4% | 季增率QoQ(7.0%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比18.26% | ✓ 融資使用率6.7%,-
8261,富鼎,A.外投同買3天,✅ 通過,✓ 營收YoY成長19.3% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.96%,警示季增率QoQ為負(-6.8%) | ⚠️ 融資使用率33.1%
8481,政伸,C.外資連買5天,✅ 通過,✓ 營收YoY成長8.7% | 季增率QoQ(6.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.42% | ✓ 融資使用率0.0%,-
2892,第一金,B.投信連買4天,✅ 通過,✓ 營收YoY成長14.4% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比16.40% | ✓ 融資使用率0.1%,警示季增率QoQ為負(-0.3%)
3056,富華新,C.外資連買5天,✅ 通過,✓ 營收YoY成長49.9% | 季增率QoQ(2.8%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比15.81% | ✓ 融資使用率3.2%,-
3055,蔚華科,C.外資連買5天,✅ 通過,✓ 營收YoY成長44.4% | 季增率QoQ(29.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比14.42%,⚠️ 融資使用率25.4%
8016,矽創,A.外投同買3天,✅ 通過,✓ 營收YoY成長26.9% | 季增率QoQ(13.4%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.76% | ✓ 融資使用率5.8%,-
3665,貿聯-KY,B.投信連買4天,✅ 通過,✓ 營收YoY成長34.2% | 季增率QoQ(8.3%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.57% | ✓ 融資使用率6.4%,-
2354,鴻準,B.投信連買4天,✅ 通過,✓ 營收YoY成長57.5% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.44% | ✓ 融資使用率7.3%,警示季增率QoQ為負(-1.5%)
2059,川湖,B.投信連買4天,✅ 通過,✓ 營收YoY成長43.9% | 季增率QoQ(13.9%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比12.00% | ✓ 融資使用率2.0%,-
8411,福貞-KY,C.外資連買5天,✅ 通過,✓ 營收YoY成長47.3% | 季增率QoQ(35.1%) | 🔥 月營收創歷史新高 | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比10.74% | ✓ 融資使用率0.0%,-
4540,全球傳動,C.外資連買5天,✅ 通過,✓ 營收YoY成長85.1% | 季增率QoQ(10.5%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比8.76% | ✓ 融資使用率14.3%,-
1590,亞德客-KY,B.投信連買4天,✅ 通過,✓ 營收YoY成長66.8% | 季增率QoQ(21.1%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比8.17% | ✓ 融資使用率0.2%,-
3037,欣興,B.投信連買4天,✅ 通過,✓ 營收YoY成長34.5% | 季增率QoQ(6.2%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比7.07% | ✓ 融資使用率9.8%,-
1617,榮星,C.外資連買5天,✅ 通過,✓ 營收YoY成長41.6% | 季增率QoQ(15.1%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比6.92% | ✓ 融資使用率4.9%,-
2308,台達電,B.投信連買4天,✅ 通過,✓ 營收YoY成長32.9% | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比6.71% | ✓ 融資使用率1.2%,警示季增率QoQ為負(-5.2%)
2313,華通,B.投信連買4天,✅ 通過,✓ 營收YoY成長40.2% | 季增率QoQ(1.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比6.38% | ✓ 融資使用率13.9%,-
5525,順天,C.外資連買5天,✅ 通過,✓ 營收YoY成長1344.1% | 季增率QoQ(2492.2%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比6.20% | ✓ 融資使用率0.5%,-
4108,懷特,C.外資連買5天,✅ 通過,✓ 營收YoY成長67.6% | ❌ 5年內有EPS虧損 | ❌ 連續發股利不滿5年 | 法人本日買超比4.07%,警示季增率QoQ為負(-11.6%)
6196,帆宣,B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 季增率QoQ(28.1%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.77% | ✓ 融資使用率2.8%,-
6414,樺漢,C.外資連買5天,✅ 通過,✓ 營收YoY成長2.1% | 季增率QoQ(13.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.77% | ✓ 融資使用率5.8%,-
2542,興富發,B.投信連買4天,✅ 通過,✓ 營收YoY成長2480.6% | 季增率QoQ(58.6%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比3.24% | ✓ 融資使用率1.1%,-
3017,奇鋐,B.投信連買4天,✅ 通過,✓ 營收YoY成長150.0% | 季增率QoQ(10.9%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比3.12% | ✓ 融資使用率4.7%,-
1216,統一,B.投信連買4天,✅ 通過,✓ 營收YoY成長0.5% | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.88% | ✓ 融資使用率0.0%,警示季增率QoQ為負(-2.2%)
6515,穎崴,C.外資連買5天,✅ 通過,✓ 營收YoY成長32.6% | 季增率QoQ(31.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.32% | ✓ 融資使用率4.1%,-
9905,大華,C.外資連買5天,✅ 通過,✓ 營收YoY成長38.1% | 季增率QoQ(15.4%) | 🔥 月營收創歷史新高 | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比2.02% | ✓ 融資使用率0.0%,-
6426,統新,C.外資連買5天,✅ 通過,✓ 營收YoY成長100.7% | 季增率QoQ(7.7%) | ❌ 5年內有EPS虧損 | ✓ 連續5年發股利 | 法人本日買超比1.34%,⚠️ 融資使用率22.7%
2608,嘉里大榮,C.外資連買5天,✅ 通過,✓ 營收YoY成長14.4% | 季增率QoQ(4.3%) | ✓ 5年EPS均為正 | ✓ 連續5年發股利 | 法人本日買超比0.49% | ✓ 融資使用率1.2%,-
